================================================================================

  JBoss Bootstrap Environment

  JBOSS_HOME: /home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3

  JAVA: /usr/java/j2sdk1.4.1_06/bin/java

  JAVA_OPTS: -server -Dprogram.name=run.sh

  CLASSPATH: /home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/bin/run.jar:/usr/java/j2sdk1.4.1_06/lib/tools.jar

================================================================================

15:38:29,870 INFO  [Server] Starting JBoss (MX MicroKernel)...
15:38:34,819 INFO  [InvokerAdaptorService] Started jboss.jmx:type=adaptor,name=Invoker
15:38:34,836 INFO  [MainDeployer] Deployed package: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jmx-invoker-adaptor-server.sar/
15:38:34,837 INFO  [MainDeployer] Starting deployment of package: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jboss-jca.sar
15:38:35,145 INFO  [XSLSubDeployer] Created templates: org.apache.xalan.templates.StylesheetRoot@1712651
15:38:35,147 INFO  [MainDeployer] Adding deployer: org.jboss.resource.RARDeployer@f07355
15:38:35,147 INFO  [RARDeployer] Started jboss.jca:service=RARDeployer
15:38:35,148 INFO  [MainDeployer] Adding deployer: org.jboss.deployment.XSLSubDeployer@1d33a6b
15:38:35,148 INFO  [XSLSubDeployer] Started jboss.jca:service=ConnectionFactoryDeployer
15:38:35,159 INFO  [MainDeployer] Deployed package: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jboss-jca.sar
15:38:35,159 INFO  [MainDeployer] Starting deployment of package: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jbossha-httpsession.sar/
15:38:35,168 INFO  [SARDeployer] nested deployment: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jbossha-httpsession.sar/ClusteredHttpSessionEB.jar/
15:38:36,051 INFO  [EjbModule] Deploying ClusteredHTTPSession
15:38:36,275 INFO  [EjbModule] Started jboss.j2ee:module=ClusteredHttpSessionEB.jar,service=EjbModule
15:38:36,276 INFO  [EJBDeployer] Deployed: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jbossha-httpsession.sar/ClusteredHttpSessionEB.jar/
15:38:36,348 INFO  [MainDeployer] Deployed package: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jbossha-httpsession.sar/
15:38:36,352 INFO  [MainDeployer] Starting deployment of package: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/snmp-adaptor.sar/
15:38:36,367 INFO  [SARDeployer] nested deployment: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/snmp-adaptor.sar/castor.jar
15:38:36,829 INFO  [TrapdService] Started jboss.jmx:name=SnmpAgent,service=trapd,type=logger
15:38:36,830 INFO  [SnmpAgentService] Instantiating trap emitter ...
15:38:36,843 INFO  [SnmpAgentService] Starting trap emitter ...
15:38:36,844 INFO  [TrapEmitter] Reading resource: "/managers.xml"
15:38:37,294 INFO  [TrapEmitter] "/managers.xml" valid. Read 1 monitoring managers
15:38:37,295 INFO  [TrapEmitter] Executing resource: "/managers.xml"
15:38:37,348 INFO  [TrapFactorySupport] Reading resource: "/notifications.xml"
15:38:37,391 INFO  [TrapFactorySupport] "/notifications.xml" valid. Read 2 mappings
15:38:37,392 INFO  [TrapFactorySupport] Executing resource: "/notifications.xml"
15:38:37,435 INFO  [TrapFactorySupport] Trap factory going active
15:38:37,435 INFO  [SnmpAgentService] Instantiating subscription manager ...
15:38:37,439 INFO  [SnmpAgentService] Starting subscription manager ...
15:38:37,439 INFO  [SubscriptionMgr] Reading resource: "/mbeans.xml"
15:38:37,458 INFO  [SubscriptionMgr] "/mbeans.xml" valid. Read 2 monitored objects
15:38:37,458 INFO  [SubscriptionMgr] Executing resource: "/mbeans.xml"
15:38:37,461 INFO  [SubscriptionMgr] Subscription manager done
15:38:37,464 INFO  [SnmpAgentService] Starting heartbeat controller ...
15:38:37,465 WARN  [Heartbeat] Heartbeat disabled
15:38:37,507 INFO  [SnmpAgentService] Snmp Agent going active
15:38:37,507 INFO  [SnmpAgentService] Started jboss.jmx:name=SnmpAgent,service=snmp,type=adaptor
15:38:37,521 INFO  [MainDeployer] Deployed package: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/snmp-adaptor.sar/
15:38:37,525 INFO  [MainDeployer] Starting deployment of package: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/http-invoker.sar/
15:38:37,533 INFO  [SARDeployer] nested deployment: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/http-invoker.sar/invoker.war/
15:38:37,539 INFO  [MainDeployer] deployment waiting for deployer: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/http-invoker.sar/invoker.war/
15:38:37,615 INFO  [HttpInvoker] Started jboss:service=invoker,type=http
15:38:37,616 INFO  [HttpInvokerHA] Started jboss:service=invoker,type=httpHA
15:38:37,631 INFO  [HttpProxyFactory] Started jboss:service=invoker,type=http,target=Naming
15:38:37,632 INFO  [HttpProxyFactory] Started jboss:service=invoker,type=http,target=Naming,readonly=true
15:38:37,645 INFO  [MainDeployer] Deployed package: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/http-invoker.sar/
15:38:37,647 INFO  [MainDeployer] Starting deployment of package: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jboss-net.sar/
15:38:37,661 INFO  [SARDeployer] nested deployment: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jboss-net.sar/jboss-net.jar
15:38:37,661 INFO  [SARDeployer] nested deployment: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jboss-net.sar/jmx-net.wsr/
15:38:37,662 INFO  [SARDeployer] nested deployment: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jboss-net.sar/jboss-net.war/
15:38:37,662 INFO  [SARDeployer] nested deployment: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jboss-net.sar/axis.jar
15:38:37,662 INFO  [SARDeployer] nested deployment: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jboss-net.sar/jaxrpc.jar
15:38:37,663 INFO  [SARDeployer] nested deployment: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jboss-net.sar/saaj.jar
15:38:37,663 INFO  [SARDeployer] nested deployment: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jboss-net.sar/wsdl4j.jar
15:38:37,664 INFO  [SARDeployer] nested deployment: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jboss-net.sar/commons-discovery.jar
15:38:37,664 INFO  [SARDeployer] nested deployment: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jboss-net.sar/commons-logging.jar
15:38:38,000 INFO  [MainDeployer] deployment waiting for deployer: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jboss-net.sar/jboss-net.war/
15:38:38,002 INFO  [MainDeployer] deployment waiting for deployer: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jboss-net.sar/jmx-net.wsr/
15:38:39,488 INFO  [MainDeployer] Adding deployer: org.jboss.net.axis.server.AxisService@79801c
15:38:39,488 INFO  [MainDeployer] Starting deployment of package: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/http-invoker.sar/invoker.war/
15:38:39,489 INFO  [MainDeployer] deployment waiting for deployer: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/http-invoker.sar/invoker.war/
15:38:39,489 INFO  [MainDeployer] Deployment of package: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/http-invoker.sar/invoker.war/ is waiting for an appropriate deployer.
15:38:39,489 INFO  [MainDeployer] Starting deployment of package: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jboss-net.sar/jboss-net.war/
15:38:39,490 INFO  [MainDeployer] deployment waiting for deployer: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jboss-net.sar/jboss-net.war/
15:38:39,490 INFO  [MainDeployer] Deployment of package: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jboss-net.sar/jboss-net.war/ is waiting for an appropriate deployer.
15:38:39,490 INFO  [MainDeployer] Starting deployment of package: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jboss-net.sar/jmx-net.wsr/
15:38:39,523 INFO  [MainDeployer] Deployed package: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jboss-net.sar/jmx-net.wsr/
15:38:39,524 INFO  [AxisService] Started jboss.net:service=Axis
15:38:39,524 INFO  [Adaptor] Started jboss.net:service=Adaptor
15:38:39,536 INFO  [MainDeployer] Deployed package: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jboss-net.sar/
15:38:39,537 INFO  [MainDeployer] Starting deployment of package: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jbossweb-tomcat41.sar/
15:38:39,545 INFO  [SARDeployer] nested deployment: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jbossweb-tomcat41.sar/tomcat-jk2.jar
15:38:39,546 INFO  [SARDeployer] nested deployment: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jbossweb-tomcat41.sar/ant.jar
15:38:39,546 INFO  [SARDeployer] nested deployment: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jbossweb-tomcat41.sar/commons-collections.jar
15:38:39,547 INFO  [SARDeployer] nested deployment: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jbossweb-tomcat41.sar/commons-beanutils.jar
15:38:39,547 INFO  [SARDeployer] nested deployment: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jbossweb-tomcat41.sar/tomcat-coyote.jar
15:38:39,547 INFO  [SARDeployer] nested deployment: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jbossweb-tomcat41.sar/servlets-default.jar
15:38:39,548 INFO  [SARDeployer] nested deployment: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jbossweb-tomcat41.sar/servlets-common.jar
15:38:39,548 INFO  [SARDeployer] nested deployment: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jbossweb-tomcat41.sar/jasper-compiler.jar
15:38:39,549 INFO  [SARDeployer] nested deployment: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jbossweb-tomcat41.sar/servlets-webdav.jar
15:38:39,549 INFO  [SARDeployer] nested deployment: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jbossweb-tomcat41.sar/commons-digester.jar
15:38:39,550 INFO  [SARDeployer] nested deployment: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jbossweb-tomcat41.sar/tomcat41-service.jar
15:38:39,550 INFO  [SARDeployer] nested deployment: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jbossweb-tomcat41.sar/bootstrap.jar
15:38:39,551 INFO  [SARDeployer] nested deployment: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jbossweb-tomcat41.sar/jakarta-regexp-1.3.jar
15:38:39,551 INFO  [SARDeployer] nested deployment: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jbossweb-tomcat41.sar/naming-resources.jar
15:38:39,552 INFO  [SARDeployer] nested deployment: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jbossweb-tomcat41.sar/jasper-runtime.jar
15:38:39,552 INFO  [SARDeployer] nested deployment: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jbossweb-tomcat41.sar/catalina.jar
15:38:39,553 INFO  [SARDeployer] nested deployment: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jbossweb-tomcat41.sar/naming-common.jar
15:38:39,553 INFO  [SARDeployer] nested deployment: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jbossweb-tomcat41.sar/commons-logging.jar
15:38:39,554 INFO  [SARDeployer] nested deployment: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jbossweb-tomcat41.sar/tomcat-http11.jar
15:38:39,554 INFO  [SARDeployer] nested deployment: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jbossweb-tomcat41.sar/tomcat-util.jar
15:38:39,554 INFO  [SARDeployer] nested deployment: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jbossweb-tomcat41.sar/servlets-invoker.jar
15:38:41,570 INFO  [STDOUT] Apache Tomcat/4.1.29
15:38:41,779 INFO  [Http11Protocol] Initializing Coyote HTTP/1.1 on port 8080
15:38:41,780 INFO  [Engine] CoyoteConnector Coyote can't register jmx for protocol
15:38:41,802 INFO  [Http11Protocol] Starting Coyote HTTP/1.1 on port 8080
15:38:41,915 INFO  [Engine] CoyoteConnector Coyote can't register jmx for protocol
15:38:41,971 INFO  [ChannelSocket] JK2: ajp13 listening on /0.0.0.0:8009
15:38:41,977 INFO  [JkMain] Jk running ID=0 time=1/61  config=null
15:38:41,977 INFO  [EmbeddedTomcatService] OK
15:38:41,978 INFO  [MainDeployer] Adding deployer: org.jboss.web.tomcat.tc4.EmbeddedTomcatService@153113d
15:38:41,978 INFO  [MainDeployer] Starting deployment of package: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/http-invoker.sar/invoker.war/
15:38:42,187 INFO  [EmbeddedTomcatService] deploy, ctxPath=/invoker, warUrl=file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/http-invoker.sar/invoker.war/
15:38:43,085 INFO  [Engine] SingleSignOnContextConfig[/invoker]: Added certificates -> request attribute Valve
15:38:43,328 INFO  [Engine] SingleSignOnContextConfig[/invoker]: Configured an authenticator for method BASIC
15:38:43,365 WARN  [EmbeddedTomcatService] Unable to invoke setDelegate on class loader:org.jboss.web.tomcat.tc4.WebCtxLoader$ENCLoader@a0e990
15:38:43,371 INFO  [Engine] StandardManager[/invoker]: Seeding random number generator class java.security.SecureRandom
15:38:43,373 INFO  [Engine] StandardManager[/invoker]: Seeding of random number generator has been completed
15:38:43,447 INFO  [Engine] StandardWrapper[/invoker:default]: Loading container servlet default
15:38:43,504 INFO  [Engine] StandardWrapper[/invoker:invoker]: Loading container servlet invoker
15:38:44,739 INFO  [MainDeployer] Deployed package: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/http-invoker.sar/invoker.war/
15:38:44,739 INFO  [MainDeployer] Starting deployment of package: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jboss-net.sar/jboss-net.war/
15:38:44,855 INFO  [EmbeddedTomcatService] deploy, ctxPath=/jboss-net, warUrl=file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jboss-net.sar/jboss-net.war/
15:38:45,165 INFO  [Engine] SingleSignOnContextConfig[/jboss-net]: Added certificates -> request attribute Valve
15:38:45,166 INFO  [Engine] SingleSignOnContextConfig[/jboss-net]: Configured an authenticator for method BASIC
15:38:45,204 WARN  [EmbeddedTomcatService] Unable to invoke setDelegate on class loader:org.jboss.web.tomcat.tc4.WebCtxLoader$ENCLoader@1898115
15:38:45,205 INFO  [Engine] StandardManager[/jboss-net]: Seeding random number generator class java.security.SecureRandom
15:38:45,206 INFO  [Engine] StandardManager[/jboss-net]: Seeding of random number generator has been completed
15:38:45,208 INFO  [Engine] StandardWrapper[/jboss-net:default]: Loading container servlet default
15:38:45,209 INFO  [Engine] StandardWrapper[/jboss-net:invoker]: Loading container servlet invoker
15:38:45,843 INFO  [MainDeployer] Deployed package: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jboss-net.sar/jboss-net.war/
15:38:45,844 INFO  [EmbeddedTomcatService] Started jboss.web:service=WebServer
15:38:45,853 INFO  [MainDeployer] Deployed package: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jbossweb-tomcat41.sar/
15:38:45,854 INFO  [MainDeployer] Starting deployment of package: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jms/jbossmq-httpil.sar/
15:38:45,868 INFO  [SARDeployer] nested deployment: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jms/jbossmq-httpil.sar/jbossmq-httpil.war/
15:38:46,092 INFO  [EmbeddedTomcatService] deploy, ctxPath=/jbossmq-httpil, warUrl=file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jms/jbossmq-httpil.sar/jbossmq-httpil.war/
15:38:46,475 INFO  [Engine] SingleSignOnContextConfig[/jbossmq-httpil]: Added certificates -> request attribute Valve
15:38:46,476 INFO  [Engine] SingleSignOnContextConfig[/jbossmq-httpil]: Configured an authenticator for method BASIC
15:38:46,515 WARN  [EmbeddedTomcatService] Unable to invoke setDelegate on class loader:org.jboss.web.tomcat.tc4.WebCtxLoader$ENCLoader@179b7b0
15:38:46,515 INFO  [Engine] StandardManager[/jbossmq-httpil]: Seeding random number generator class java.security.SecureRandom
15:38:46,516 INFO  [Engine] StandardManager[/jbossmq-httpil]: Seeding of random number generator has been completed
15:38:46,518 INFO  [Engine] StandardWrapper[/jbossmq-httpil:default]: Loading container servlet default
15:38:46,519 INFO  [Engine] StandardWrapper[/jbossmq-httpil:invoker]: Loading container servlet invoker
15:38:47,040 INFO  [MainDeployer] Deployed package: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jms/jbossmq-httpil.sar/
15:38:47,042 INFO  [MainDeployer] Starting deployment of package: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jms/jbossmq-hail.sar/
15:38:47,051 INFO  [SARDeployer] nested deployment: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jms/jbossmq-hail.sar/jbossmq-hail.jar
15:38:47,172 INFO  [MainDeployer] Deployed package: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/jms/jbossmq-hail.sar/
15:38:47,174 INFO  [MainDeployer] Starting deployment of package: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/management/console-mgr.sar
15:38:47,220 INFO  [SARDeployer] nested deployment: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/tmp/deploy/tmp61935console-mgr.sar-contents/console-mgr-classes.jar
15:38:47,250 INFO  [SARDeployer] nested deployment: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/tmp/deploy/tmp61935console-mgr.sar-contents/jcommon.jar
15:38:47,290 INFO  [SARDeployer] nested deployment: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/tmp/deploy/tmp61935console-mgr.sar-contents/jfreechart-demo.jar
15:38:47,358 INFO  [SARDeployer] nested deployment: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/tmp/deploy/tmp61935console-mgr.sar-contents/jfreechart.jar
15:38:47,866 INFO  [PluginManager] Started jboss.admin:service=PluginManager
15:38:47,876 INFO  [MainDeployer] Deployed package: file:/home/starksm/JBoss/Releases/jboss-3.2/build/output/jboss-3.2.3/server/all/deploy/management/console-mgr.sar
